id_anssi,titre,type,date,lien,description_bulletin,cve_id,cvss_score,base_severity,cwe_id,cwe_description,epss_score,description,vendor,product,versions_affectees
CERTFR-2025-ALE-001,[MàJ] Vulnérabilité dans les produits Ivanti (09 janvier 2025),alerte,2025-01-09,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-001/,"Une vulnérabilité jour-zéro de type débordement de pile a été découverte dans Ivanti Connect Secure (ICS), Policy Secure (IPS), Neurons for Zero Trust Access (ZTA) gateways. Cette vulnérabilité, d'identifiant CVE-2025-0282, permet à un attaquant non authentifié de provoquer une exécution de code...",CVE-2025-0282,9.0,CRITICAL,CWE-121,CWE-121: Stack-based Buffer Overflow,0.99971,"A stack-based buffer overflow in Ivanti Connect Secure before version 22.7R2.5, Ivanti Policy Secure before version 22.7R1.2, and Ivanti Neurons for ZTA gateways before version 22.7R2.3 allows a remote unauthenticated attacker to achieve remote code execution.",Ivanti,Connect Secure,22.7R2
CERTFR-2025-ALE-002,[MàJ] Vulnérabilité dans les produits Fortinet (14 janvier 2025),alerte,2025-01-14,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-002/,"\[Mise à jour du 28 janvier 2025\] Une preuve de concept permettant l'exploitation de cette vulnérabilité est disponible publiquement. Le 14 janvier 2025, Fortinet a publié un avis de sécurité concernant la vulnérabilité critique CVE-2024-55591 affectant FortiOS et FortiProxy. Elle permet à un...",CVE-2024-55591,9.6,CRITICAL,CWE-288,Execute unauthorized code or commands,0.98239,An Authentication Bypass Using an Alternate Path or Channel vulnerability [CWE-288] affecting FortiOS version 7.0.0 through 7.0.16 and FortiProxy version 7.0.0 through 7.0.19 and 7.2.0 through 7.2.12 allows a remote attacker to gain super-admin privileges via crafted requests to Node.js websocket module.,Fortinet,FortiOS,7.0.0
CERTFR-2025-ALE-003,[MàJ] Vulnérabilité dans les produits Ivanti (03 avril 2025),alerte,2025-04-03,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-003/,**\[Mise à jour du 11 avril 2025\]** Le CERT-FR a connaissance d'une preuve de concept publique permettant de provoquer une exécution de code arbitraire à distance. **[Mise à jour du 04 avril 2025]** Le CERT-FR a connaissance d'une preuve de concept publique permettant de provoquer un arrêt du...,CVE-2025-22457,9.0,CRITICAL,CWE-121,CWE-121 Stack-based Buffer Overflow,0.99961,"A stack-based buffer overflow in Ivanti Connect Secure before version 22.7R2.6, Ivanti Policy Secure before version 22.7R1.4, and Ivanti ZTA Gateways before version 22.8R2.2 allows a remote unauthenticated attacker to achieve remote code execution.",Ivanti,Connect Secure,
CERTFR-2025-ALE-004,Activités de post-exploitation dans Fortinet FortiGate (11 avril 2025),alerte,2025-04-11,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-004/,Fortinet a publié le 10 avril 2025 un billet de blogue [1] indiquant l'utilisation d'une technique de post-exploitation qui permet une atteinte à la confidentialité des données de l'ensemble du système des équipements Fortigate affectés. Cette technique repose sur l'utilisation d'un lien...,CVE-2022-42475,9.3,CRITICAL,CWE-197,Execute unauthorized code or commands,0.99474,"A heap-based buffer overflow vulnerability [CWE-122] in FortiOS SSL-VPN 7.2.0 through 7.2.2, 7.0.0 through 7.0.8, 6.4.0 through 6.4.10, 6.2.0 through 6.2.11, 6.0.15 and earlier  and FortiProxy SSL-VPN 7.2.0 through 7.2.1, 7.0.7 and earlier may allow a remote unauthenticated attacker to execute arbitrary code or commands via specifically crafted requests.",Fortinet,FortiProxy,"7.2.0, 7.0.0, 2.0.0, 1.2.0, 1.1.0, 1.0.0"
CERTFR-2025-ALE-004,Activités de post-exploitation dans Fortinet FortiGate (11 avril 2025),alerte,2025-04-11,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-004/,Fortinet a publié le 10 avril 2025 un billet de blogue [1] indiquant l'utilisation d'une technique de post-exploitation qui permet une atteinte à la confidentialité des données de l'ensemble du système des équipements Fortigate affectés. Cette technique repose sur l'utilisation d'un lien...,CVE-2024-21762,9.6,CRITICAL,CWE-787,Execute unauthorized code or commands,0.80835,"A out-of-bounds write in Fortinet FortiOS versions 7.4.0 through 7.4.2, 7.2.0 through 7.2.6, 7.0.0 through 7.0.13, 6.4.0 through 6.4.14, 6.2.0 through 6.2.15, 6.0.0 through 6.0.17, FortiProxy versions 7.4.0 through 7.4.2, 7.2.0 through 7.2.8, 7.0.0 through 7.0.14, 2.0.0 through 2.0.13, 1.2.0 through 1.2.13, 1.1.0 through 1.1.6, 1.0.0 through 1.0.7 allows attacker to execute unauthorized code or commands via specifically crafted requests",Fortinet,FortiProxy,"7.4.0, 7.2.0, 7.0.0, 2.0.0, 1.2.0, 1.1.0, 1.0.0"
CERTFR-2025-ALE-004,Activités de post-exploitation dans Fortinet FortiGate (11 avril 2025),alerte,2025-04-11,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-004/,Fortinet a publié le 10 avril 2025 un billet de blogue [1] indiquant l'utilisation d'une technique de post-exploitation qui permet une atteinte à la confidentialité des données de l'ensemble du système des équipements Fortigate affectés. Cette technique repose sur l'utilisation d'un lien...,CVE-2023-27997,9.2,CRITICAL,CWE-122,Execute unauthorized code or commands,0.85689,"A heap-based buffer overflow vulnerability [CWE-122] in FortiOS version 7.2.4 and below, version 7.0.11 and below, version 6.4.12 and below, version 6.0.16 and below and FortiProxy version 7.2.3 and below, version 7.0.9 and below, version 2.0.12 and below, version 1.2 all versions, version 1.1 all versions SSL-VPN may allow a remote attacker to execute arbitrary code or commands via specifically crafted requests.",Fortinet,FortiOS-6K7K,"7.0.10, 7.0.5, 6.4.12, 6.4.10, 6.4.8, 6.4.6, 6.4.2, 6.2.9, 6.2.6, 6.2.4, 6.0.12, 6.0.10"
CERTFR-2025-ALE-005,Vulnérabilité dans SAP NetWeaver (28 avril 2025),alerte,2025-04-28,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-005/,"Le 24 avril 2025, SAP a publié un bulletin de sécurité relatif à la vulnérabilité CVE-2025-31324 qui permet l'exécution de code arbitraire à distance pour un utilisateur non authentifié. Cette vulnérabilité est provoquée par un contournement de la politique de sécurité qui permet de télécharger...",CVE-2025-31324,10.0,CRITICAL,CWE-434,CWE-434: Unrestricted Upload of File with Dangerous Type,0.99316,"SAP NetWeaver Visual Composer Metadata Uploader is not protected with a proper authorization, allowing unauthenticated agent to upload potentially malicious executable binaries that could severely harm the host system. This could significantly affect the confidentiality, integrity, and availability of the targeted system.",SAP_SE,SAP NetWeaver (Visual Composer development server),VCFRAMEWORK 7.50
CERTFR-2025-ALE-006,Vulnérabilité dans les produits Fortinet (13 mai 2025),alerte,2025-05-13,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-006/,"Le 13 mai 2025, Fortinet a publié un avis de sécurité concernant la vulnérabilité CVE-2025-32756. Celle-ci permet à un attaquant non authentifié d'exécuter du code arbitraire à distance. L'éditeur indique que cette vulnérabilité est activement exploitée. Les exploitations constatées jusqu'ici...",CVE-2025-32756,9.6,CRITICAL,CWE-121,Execute unauthorized code or commands,0.30128,"A stack-based buffer overflow vulnerability [CWE-121] vulnerability in Fortinet FortiCamera 2.1.0 through 2.1.3, FortiCamera 2.0 all versions, FortiCamera 1.1 all versions, FortiMail 7.6.0 through 7.6.2, FortiMail 7.4.0 through 7.4.4, FortiMail 7.2.0 through 7.2.7, FortiMail 7.0.0 through 7.0.8, FortiNDR 7.6.0, FortiNDR 7.4.0 through 7.4.7, FortiNDR 7.2.0 through 7.2.4, FortiNDR 7.0.0 through 7.0.6, FortiRecorder 7.2.0 through 7.2.3, FortiRecorder 7.0.0 through 7.0.5, FortiRecorder 6.4.0 through 6.4.5, FortiVoice 7.2.0, FortiVoice 7.0.0 through 7.0.6, FortiVoice 6.4.0 through 6.4.10 allows a remote unauthenticated attacker to execute arbitrary code or commands via sending HTTP requests with specially crafted hash cookie.",Fortinet,FortiNDR,"7.6.0, 7.4.0, 7.2.0, 7.1.0, 7.0.0, 1.5.0, 1.4.0, 1.3.0, 1.2.0, 1.1.0"
CERTFR-2025-ALE-007,Multiples vulnérabilités dans Ivanti Endpoint Manager Mobile (EPMM) (14 mai 2025),alerte,2025-05-14,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-007/,"[Mise à jour du 15 mai 2025] Une preuve de concept est publiquement disponible sur Internet. [Publication initiale] Le 13 mai 2025, Ivanti a publié deux avis de sécurité concernant les vulnérabilités CVE-2025-4427 et CVE-2025-4428. L'utilisation combinée de ces deux vulnérabilités permet...",CVE-2025-4427,5.3,MEDIUM,CWE-288,CWE-288: Authentication Bypass Using an Alternate Path or Channel,0.99566,An authentication bypass in the API component of Ivanti Endpoint Manager Mobile 12.5.0.0 and prior allows attackers to access protected resources without proper credentials via the API.,Ivanti,Endpoint Manager Mobile,
CERTFR-2025-ALE-007,Multiples vulnérabilités dans Ivanti Endpoint Manager Mobile (EPMM) (14 mai 2025),alerte,2025-05-14,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-007/,"[Mise à jour du 15 mai 2025] Une preuve de concept est publiquement disponible sur Internet. [Publication initiale] Le 13 mai 2025, Ivanti a publié deux avis de sécurité concernant les vulnérabilités CVE-2025-4427 et CVE-2025-4428. L'utilisation combinée de ces deux vulnérabilités permet...",CVE-2025-4428,7.2,HIGH,CWE-94,CWE-94: Improper Control of Generation of Code ('Code Injection'),0.8692,Remote Code Execution in API component in Ivanti Endpoint Manager Mobile 12.5.0.0 and prior on unspecified platforms allows authenticated attackers to execute arbitrary code via crafted API requests.,Ivanti,Endpoint Manager Mobile,
CERTFR-2025-ALE-008,[MàJ] Vulnérabilité dans Roundcube (05 juin 2025),alerte,2025-06-05,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-008/,"[Mise à jour du 06 juin 2025] Une preuve de concept est publiquement disponible. [Publication initiale] Le 01 juin 2025, Roundcube a publié des correctifs concernant une vulnérabilité critique affectant son portail de messagerie ainsi que tous les produits l'incluant (par exemple cPanel et...",CVE-2025-49113,9.9,CRITICAL,CWE-502,CWE-502 Deserialization of Untrusted Data,0.89163,"Roundcube Webmail before 1.5.10 and 1.6.x before 1.6.11 allows remote code execution by authenticated users because the _from parameter in a URL is not validated in program/actions/settings/upload.php, leading to PHP Object Deserialization.",Roundcube,Webmail,"0, 1.6.0"
CERTFR-2025-ALE-009,Multiples vulnérabilités dans Citrix NetScaler ADC et NetScaler Gateway (01 juillet 2025),alerte,2025-07-01,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-009/,"**[Mise à jour du 17 juillet 2025]** L'éditeur a publié un lien contenant une méthode d'évaluation permettant d'identifier des tentatives d'exploitation dans les journaux applicatifs et systèmes [12]. **[Mise à jour du 7 juillet 2025]** Le 17 juin 2025, Citrix a publié un bulletin de sécurité...",CVE-2025-6543,,,CWE-119,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,0.09756,"Memory overflow vulnerability leading to unintended control flow and Denial of Service in NetScaler ADC and NetScaler Gateway when configured as Gateway (VPN virtual server, ICA Proxy, CVPN, RDP Proxy) OR AAA virtual server",NetScaler,ADC,"14.1, 13.1, 13.1 FIPS and NDcPP"
CERTFR-2025-ALE-009,Multiples vulnérabilités dans Citrix NetScaler ADC et NetScaler Gateway (01 juillet 2025),alerte,2025-07-01,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-009/,"**[Mise à jour du 17 juillet 2025]** L'éditeur a publié un lien contenant une méthode d'évaluation permettant d'identifier des tentatives d'exploitation dans les journaux applicatifs et systèmes [12]. **[Mise à jour du 7 juillet 2025]** Le 17 juin 2025, Citrix a publié un bulletin de sécurité...",CVE-2025-5777,,,CWE-125,CWE-125 Out-of-bounds Read,0.99897,"Insufficient input validation leading to memory overread when the NetScaler is configured as a Gateway (VPN virtual server, ICA Proxy, CVPN, RDP Proxy) OR AAA virtual server",NetScaler,ADC,"14.1, 13.1"
CERTFR-2025-ALE-010,[MàJ] Multiples vulnérabilités dans Microsoft SharePoint (21 juillet 2025),alerte,2025-07-21,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-010/,"**[Mise à jour du 23 juillet 2025]** Le 20 juillet 2025, Microsoft a publié des correctifs pour une vulnérabilité de type limitation insuffisante d'un chemin d'accès à un répertoire restreint, aussi appelé *path traversal*, affectant SharePoint Enterprise Server 2016, SharePoint Server 2019 et...",CVE-2025-53770,9.8,CRITICAL,CWE-502,CWE-502: Deserialization of Untrusted Data,0.99977,"Deserialization of untrusted data in on-premises Microsoft SharePoint Server allows an unauthorized attacker to execute code over a network.
Microsoft is aware that an exploit for CVE-2025-53770 exists in the wild.
Microsoft is preparing and fully testing a comprehensive update to address this vulnerability.  In the meantime, please make sure that the mitigation provided in this CVE documentation is in place so that you are protected from exploitation.",Microsoft,Microsoft SharePoint Enterprise Server 2016,16.0.0
CERTFR-2025-ALE-010,[MàJ] Multiples vulnérabilités dans Microsoft SharePoint (21 juillet 2025),alerte,2025-07-21,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-010/,"**[Mise à jour du 23 juillet 2025]** Le 20 juillet 2025, Microsoft a publié des correctifs pour une vulnérabilité de type limitation insuffisante d'un chemin d'accès à un répertoire restreint, aussi appelé *path traversal*, affectant SharePoint Enterprise Server 2016, SharePoint Server 2019 et...",CVE-2025-53771,6.5,MEDIUM,CWE-287,CWE-287: Improper Authentication,0.99885,Improper authentication in Microsoft Office SharePoint allows an unauthorized attacker to perform spoofing over a network.,Microsoft,Microsoft SharePoint Enterprise Server 2016,16.0.0
CERTFR-2025-ALE-011,Incidents de sécurité dans les pare-feux SonicWall (05 août 2025),alerte,2025-08-05,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-011/,"[Mise à jour du 7 août 2025] Le 6 août 2025, SonicWall a remplacé une partie de son communiqué initial pour indiquer que les incidents de sécurité évoqués étaient vraisemblablement corrélés à la vulnérabilité CVE-2024-40766. Celle-ci a fait l'objet d'un bulletin de sécurité, SNWLID-2024-0015 (cf....",CVE-2024-40766,,,CWE-284,CWE-284 Improper Access Control,0.15694,"An improper access control vulnerability has been identified in the SonicWall SonicOS management access, potentially leading to unauthorized resource access and in specific conditions, causing the firewall to crash. This issue affects SonicWall Firewall Gen 5 and Gen 6 devices, as well as Gen 7 devices running SonicOS 7.0.1-5035 and older versions.",SonicWall,SonicOS,"5.9.2.14-12o and older versions, 6.5.4.14-109n and older versions, 7.0.1-5035 and older versions"
CERTFR-2025-ALE-012,Vulnérabilité dans Citrix NetScaler ADC et NetScaler Gateway (26 août 2025),alerte,2025-08-26,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-012/,"Le 26 août 2025, Citrix a publié un bulletin de sécurité (cf. section Documentation) concernant, entre autres, la vulnérabilité CVE-2025-7775. Celle-ci permet une exécution de code arbitraire à distance et affecte toutes les versions de Citrix NetScaler ADC et NetScaler Gateway, dans certaines...",CVE-2025-7775,,,CWE-119,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,0.18973,"Memory overflow vulnerability leading to Remote Code Execution and/or Denial of Service in NetScaler ADC and NetScaler Gateway when NetScaler is configured as Gateway (VPN virtual server, ICA Proxy, CVPN, RDP Proxy) or AAA virtual server

(OR)

NetScaler ADC and NetScaler Gateway 13.1, 14.1, 13.1-FIPS and NDcPP: LB virtual servers of type (HTTP, SSL or HTTP_QUIC) bound with IPv6 services or servicegroups bound with IPv6 servers 

(OR)

NetScaler ADC and NetScaler Gateway 13.1, 14.1, 13.1-FIPS and NDcPP: LB virtual servers of type (HTTP, SSL or HTTP_QUIC) bound with DBS IPv6 services or servicegroups bound with IPv6 DBS servers

(OR)

CR virtual server with type HDX",NetScaler,ADC,"14.1, 13.1, 13.1 FIPS and NDcPP, 12.1 FIPS and NDcPP"
CERTFR-2025-ALE-013,[MàJ] Multiples vulnérabilités dans Cisco ASA et FTD (25 septembre 2025),alerte,2025-09-25,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-013/,"**[Mise à jour du 07 novembre 2025]** Le 5 novembre 2025, Cisco a mis a jour son billet de blogue initialement publié le 25 septembre 2025 (cf. section Documentation). L'éditeur déclare avoir connaissance d'une nouvelle attaque, affectant les équipements ASA et FTD vulnérables, qui cause un déni...",CVE-2025-20333,9.9,CRITICAL,CWE-120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),0.29197,"A vulnerability in the VPN web server of Cisco Secure Firewall Adaptive Security Appliance (ASA) Software and Cisco Secure Firewall Threat Defense (FTD) Software could allow an authenticated, remote attacker to execute arbitrary code on an affected device.
 This vulnerability is due to improper validation of user-supplied input in HTTP(S) requests. An attacker with valid VPN user credentials could exploit this vulnerability by sending crafted HTTP requests to an affected device. A successful exploit could allow the attacker to execute arbitrary code as root, possibly resulting in the complete compromise of the affected device.",Cisco,Cisco Secure Firewall Adaptive Security Appliance (ASA) Software,"9.8.1, 9.8.1.5, 9.8.1.7, 9.8.2, 9.8.2.8, 9.8.2.14, 9.8.2.15, 9.8.2.17, 9.8.2.20, 9.8.2.24, 9.8.2.26, 9.8.2.28, 9.8.2.33, 9.8.2.35, 9.8.2.38, 9.8.3.8, 9.8.3.11, 9.8.3.14, 9.8.3.16, 9.8.3.18, 9.8.3.21, 9.8.3, 9.8.3.26, 9.8.3.29, 9.8.4, 9.8.4.3, 9.8.4.7, 9.8.4.8, 9.8.4.10, 9.8.4.12, 9.8.4.15, 9.8.4.17, 9.8.2.45, 9.8.4.25, 9.8.4.20, 9.8.4.22, 9.8.4.26, 9.8.4.29, 9.8.4.32, 9.8.4.33, 9.8.4.34, 9.8.4.35, 9.8.4.39, 9.8.4.40, 9.8.4.41, 9.8.4.43, 9.8.4.44, 9.8.4.45, 9.8.4.46, 9.8.4.48, 9.12.1, 9.12.1.2, 9.12.1.3, 9.12.2, 9.12.2.4, 9.12.2.5, 9.12.2.9, 9.12.3, 9.12.3.2, 9.12.3.7, 9.12.4, 9.12.3.12, 9.12.3.9, 9.12.2.1, 9.12.4.2, 9.12.4.4, 9.12.4.7, 9.12.4.10, 9.12.4.13, 9.12.4.8, 9.12.4.18, 9.12.4.24, 9.12.4.26, 9.12.4.29, 9.12.4.30, 9.12.4.35, 9.12.4.37, 9.12.4.38, 9.12.4.39, 9.12.4.40, 9.12.4.41, 9.12.4.47, 9.12.4.48, 9.12.4.50, 9.12.4.52, 9.12.4.54, 9.12.4.55, 9.12.4.56, 9.12.4.58, 9.12.4.62, 9.12.4.65, 9.12.4.67, 9.14.1, 9.14.1.10, 9.14.1.6, 9.14.1.15, 9.14.1.19, 9.14.1.30, 9.14.2, 9.14.2.4, 9.14.2.8, 9.14.2.13, 9.14.2.15, 9.14.3, 9.14.3.1, 9.14.3.9, 9.14.3.11, 9.14.3.13, 9.14.3.18, 9.14.3.15, 9.14.4, 9.14.4.6, 9.14.4.7, 9.14.4.12, 9.14.4.13, 9.14.4.14, 9.14.4.15, 9.14.4.17, 9.14.4.22, 9.14.4.23, 9.14.4.24, 9.16.1, 9.16.1.28, 9.16.2, 9.16.2.3, 9.16.2.7, 9.16.2.11, 9.16.2.13, 9.16.2.14, 9.16.3, 9.16.3.3, 9.16.3.14, 9.16.3.15, 9.16.3.19, 9.16.3.23, 9.16.4, 9.16.4.9, 9.16.4.14, 9.16.4.18, 9.16.4.19, 9.16.4.27, 9.16.4.38, 9.16.4.39, 9.16.4.42, 9.16.4.48, 9.16.4.55, 9.16.4.57, 9.16.4.61, 9.16.4.62, 9.16.4.67, 9.16.4.70, 9.16.4.71, 9.16.4.76, 9.16.4.82, 9.16.4.84, 9.17.1, 9.17.1.7, 9.17.1.9, 9.17.1.10, 9.17.1.11, 9.17.1.13, 9.17.1.15, 9.17.1.20, 9.17.1.30, 9.17.1.33, 9.17.1.39, 9.18.1, 9.18.1.3, 9.18.2, 9.18.2.5, 9.18.2.7, 9.18.2.8, 9.18.3, 9.18.3.39, 9.18.3.46, 9.18.3.53, 9.18.3.55, 9.18.3.56, 9.18.4, 9.18.4.5, 9.18.4.8, 9.18.4.22, 9.18.4.24, 9.18.4.29, 9.18.4.34, 9.18.4.40, 9.19.1, 9.19.1.5, 9.19.1.9, 9.19.1.12, 9.19.1.18, 9.19.1.22, 9.19.1.24, 9.19.1.27, 9.19.1.28, 9.19.1.31, 9.20.1, 9.20.1.5, 9.20.2, 9.20.2.10, 9.20.2.21, 9.20.2.22, 9.20.3, 9.20.3.4, 9.22.1.1, 9.22.1.2"
